belief,alpha_target,gamma,feedback,mode,day,n,coverage,target,update_rate,mean_alpha,mean_qhat
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.05,oracle,aci_oracle,15,900,0.693333,0.7,1.0,0.290389,0.784434
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.05,oracle,aci_oracle,16,900,0.692222,0.7,1.0,0.269722,0.844136
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.05,oracle,aci_oracle,17,900,0.713333,0.7,1.0,0.293222,0.788356
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.05,oracle,aci_oracle,18,900,0.694444,0.7,1.0,0.288778,0.772212
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.05,oracle,aci_oracle,19,900,0.724444,0.7,1.0,0.367889,0.449837
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.05,oracle,aci_oracle,20,900,0.716667,0.7,1.0,0.432889,0.253552
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.05,oracle,aci_oracle,21,900,0.66,0.7,1.0,0.320778,0.661673
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.05,oracle,aci_oracle,22,900,0.71,0.7,1.0,0.294778,0.749627
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.05,oracle,aci_oracle,23,900,0.681111,0.7,1.0,0.289333,0.745641
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.05,oracle,aci_oracle,24,900,0.701111,0.7,1.0,0.275444,0.791238
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.05,oracle,aci_oracle,25,900,0.708889,0.7,1.0,0.289389,0.776182
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.05,oracle,aci_oracle,26,900,0.714444,0.7,1.0,0.333278,0.570118
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.05,oracle,aci_oracle,27,900,0.712222,0.7,1.0,0.398444,0.365882
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.05,oracle,aci_oracle,all,22500,0.701289,0.7,1.0,0.329016,0.62725
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.05,sensed,aci_sensed,3,900,0.655556,0.7,0.031111,0.327089,0.755396
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.05,sensed,aci_sensed,4,900,0.564444,0.7,0.006667,0.340978,0.583592
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.05,sensed,aci_sensed,5,900,0.646667,0.7,0.002222,0.343467,0.54821
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.05,sensed,aci_sensed,6,900,0.711111,0.7,0.004444,0.341828,0.566447
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.05,sensed,aci_sensed,7,900,0.562222,0.7,0.01,0.343428,0.546101
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.05,sensed,aci_sensed,8,900,0.577778,0.7,0.003333,0.341533,0.574432
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.05,sensed,aci_sensed,9,900,0.592222,0.7,0.001111,0.343317,0.551395
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.05,sensed,aci_sensed,10,900,0.574444,0.7,0.005556,0.342989,0.546663
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.05,sensed,aci_sensed,11,900,0.592222,0.7,0.008889,0.338556,0.612813
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.05,sensed,aci_sensed,12,900,0.704444,0.7,0.01,0.339156,0.598625
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.05,sensed,aci_sensed,13,900,0.714444,0.7,0.006667,0.345417,0.516567
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.05,sensed,aci_sensed,14,900,0.562222,0.7,0.007778,0.341633,0.568903
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.05,sensed,aci_sensed,15,900,0.544444,0.7,0.007778,0.34065,0.586105
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.05,sensed,aci_sensed,16,900,0.533333,0.7,0.004444,0.342617,0.562584
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.05,sensed,aci_sensed,17,900,0.566667,0.7,0.011111,0.340917,0.579159
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.05,sensed,aci_sensed,18,900,0.551111,0.7,0.013333,0.342861,0.553371
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.05,sensed,aci_sensed,19,900,0.663333,0.7,0.005556,0.342944,0.556659
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.05,sensed,aci_sensed,20,900,0.724444,0.7,0.001111,0.343261,0.550738
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.05,sensed,aci_sensed,21,900,0.571111,0.7,0.005556,0.34085,0.585559
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.05,sensed,aci_sensed,22,900,0.571111,0.7,0.01,0.343467,0.546067
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.05,sensed,aci_sensed,23,900,0.562222,0.7,0.001111,0.342917,0.557509
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.05,sensed,aci_sensed,24,900,0.534444,0.7,0.001111,0.343583,0.546964
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.05,sensed,aci_sensed,25,900,0.527778,0.7,0.003333,0.344311,0.530032
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.05,sensed,aci_sensed,26,900,0.626667,0.7,0.005556,0.339828,0.598901
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.05,sensed,aci_sensed,27,900,0.686667,0.7,0.006667,0.341822,0.572961
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.05,sensed,aci_sensed,all,22500,0.604844,0.7,0.006978,0.341577,0.57183
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.1,oracle,aci_oracle,3,900,0.706667,0.7,1.0,0.331667,0.606984
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.1,oracle,aci_oracle,4,900,0.701111,0.7,1.0,0.291778,0.732227
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.1,oracle,aci_oracle,5,900,0.705556,0.7,1.0,0.374556,0.439826
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.1,oracle,aci_oracle,6,900,0.701111,0.7,1.0,0.405333,0.37809
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.1,oracle,aci_oracle,7,900,0.695556,0.7,1.0,0.308889,0.691989
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.1,oracle,aci_oracle,8,900,0.701111,0.7,1.0,0.311333,0.648469
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.1,oracle,aci_oracle,9,900,0.696667,0.7,1.0,0.321889,0.601646
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.1,oracle,aci_oracle,10,900,0.696667,0.7,1.0,0.302333,0.685999
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.1,oracle,aci_oracle,11,900,0.704444,0.7,1.0,0.335333,0.602847
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.1,oracle,aci_oracle,12,900,0.708889,0.7,1.0,0.421667,0.367093
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.1,oracle,aci_oracle,13,900,0.7,0.7,1.0,0.437778,0.270171
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.1,oracle,aci_oracle,14,900,0.688889,0.7,1.0,0.305889,0.690312
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.1,oracle,aci_oracle,15,900,0.693333,0.7,1.0,0.298333,0.715624
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.1,oracle,aci_oracle,16,900,0.697778,0.7,1.0,0.269444,0.779336
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.1,oracle,aci_oracle,17,900,0.704444,0.7,1.0,0.296667,0.713069
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.1,oracle,aci_oracle,18,900,0.698889,0.7,1.0,0.308667,0.690302
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.1,oracle,aci_oracle,19,900,0.71,0.7,1.0,0.361,0.477798
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.1,oracle,aci_oracle,20,900,0.708889,0.7,1.0,0.431889,0.291059
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.1,oracle,aci_oracle,21,900,0.683333,0.7,1.0,0.314556,0.648032
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.1,oracle,aci_oracle,22,900,0.708889,0.7,1.0,0.309222,0.675697
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.1,oracle,aci_oracle,23,900,0.683333,0.7,1.0,0.288667,0.730227
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.1,oracle,aci_oracle,24,900,0.704444,0.7,1.0,0.286556,0.728914
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.1,oracle,aci_oracle,25,900,0.698889,0.7,1.0,0.290667,0.723377
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.1,oracle,aci_oracle,26,900,0.713333,0.7,1.0,0.346667,0.535215
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.1,oracle,aci_oracle,27,900,0.703333,0.7,1.0,0.392778,0.386972
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.1,oracle,aci_oracle,all,22500,0.700622,0.7,1.0,0.333742,0.592451
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.1,sensed,aci_sensed,3,900,0.654444,0.7,0.028889,0.336044,0.632141
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.1,sensed,aci_sensed,4,900,0.59,0.7,0.016667,0.333156,0.550941
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.1,sensed,aci_sensed,5,900,0.666667,0.7,0.024444,0.338822,0.524559
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.1,sensed,aci_sensed,6,900,0.722222,0.7,0.015556,0.343611,0.510159
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.1,sensed,aci_sensed,7,900,0.564444,0.7,0.022222,0.345789,0.496945
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.1,sensed,aci_sensed,8,900,0.582222,0.7,0.016667,0.342367,0.558612
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.1,sensed,aci_sensed,9,900,0.613333,0.7,0.018889,0.329011,0.614694
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.1,sensed,aci_sensed,10,900,0.613333,0.7,0.025556,0.323667,0.603762
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.1,sensed,aci_sensed,11,900,0.624444,0.7,0.02,0.327133,0.636061
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.1,sensed,aci_sensed,12,900,0.71,0.7,0.025556,0.327544,0.614922
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.1,sensed,aci_sensed,13,900,0.728889,0.7,0.028889,0.334267,0.593884
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.1,sensed,aci_sensed,14,900,0.556667,0.7,0.011111,0.339911,0.581407
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.1,sensed,aci_sensed,15,900,0.581111,0.7,0.027778,0.320411,0.67867
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.1,sensed,aci_sensed,16,900,0.552222,0.7,0.021111,0.334311,0.636208
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.1,sensed,aci_sensed,17,900,0.583333,0.7,0.013333,0.339022,0.608634
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.1,sensed,aci_sensed,18,900,0.558889,0.7,0.026667,0.3404,0.562148
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.1,sensed,aci_sensed,19,900,0.682222,0.7,0.012222,0.337178,0.607429
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.1,sensed,aci_sensed,20,900,0.741111,0.7,0.013333,0.340033,0.584705
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.1,sensed,aci_sensed,21,900,0.594444,0.7,0.012222,0.342833,0.558289
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.1,sensed,aci_sensed,22,900,0.593333,0.7,0.023333,0.340644,0.543464
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.1,sensed,aci_sensed,23,900,0.585556,0.7,0.028889,0.339189,0.567673
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.1,sensed,aci_sensed,24,900,0.575556,0.7,0.018889,0.344822,0.503376
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.1,sensed,aci_sensed,25,900,0.568889,0.7,0.012222,0.341722,0.536573
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.1,sensed,aci_sensed,26,900,0.663333,0.7,0.02,0.330244,0.605189
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.1,sensed,aci_sensed,27,900,0.726667,0.7,0.04,0.324767,0.615881
"PeriodicPersistence(min_dep=2,bin=1h,hl=24h)",0.3,0.1,sensed,aci_sensed,all,22500,0.625333,0.7,0.020978,0.335876,0.581053
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.0,oracle,aci_static,3,900,0.677778,0.7,1.0,0.3,0.8094
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.0,oracle,aci_static,4,900,0.641111,0.7,1.0,0.3,0.8094
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.0,oracle,aci_static,5,900,0.743333,0.7,1.0,0.3,0.8094
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.0,oracle,aci_static,6,900,0.822222,0.7,1.0,0.3,0.8094
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.0,oracle,aci_static,7,900,0.644444,0.7,1.0,0.3,0.8094
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.0,oracle,aci_static,8,900,0.671111,0.7,1.0,0.3,0.8094
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.0,oracle,aci_static,9,900,0.668889,0.7,1.0,0.3,0.8094
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.0,oracle,aci_static,10,900,0.684444,0.7,1.0,0.3,0.8094
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.0,oracle,aci_static,11,900,0.687778,0.7,1.0,0.3,0.8094
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.0,oracle,aci_static,12,900,0.788889,0.7,1.0,0.3,0.8094
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.0,oracle,aci_static,13,900,0.817778,0.7,1.0,0.3,0.8094
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.0,oracle,aci_static,14,900,0.652222,0.7,1.0,0.3,0.8094
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.0,oracle,aci_static,15,900,0.664444,0.7,1.0,0.3,0.8094
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.0,oracle,aci_static,16,900,0.637778,0.7,1.0,0.3,0.8094
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.0,oracle,aci_static,17,900,0.67,0.7,1.0,0.3,0.8094
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.0,oracle,aci_static,18,900,0.638889,0.7,1.0,0.3,0.8094
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.0,oracle,aci_static,19,900,0.784444,0.7,1.0,0.3,0.8094
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.0,oracle,aci_static,20,900,0.832222,0.7,1.0,0.3,0.8094
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.0,oracle,aci_static,21,900,0.654444,0.7,1.0,0.3,0.8094
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.0,oracle,aci_static,22,900,0.684444,0.7,1.0,0.3,0.8094
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.0,oracle,aci_static,23,900,0.653333,0.7,1.0,0.3,0.8094
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.0,oracle,aci_static,24,900,0.647778,0.7,1.0,0.3,0.8094
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.0,oracle,aci_static,25,900,0.643333,0.7,1.0,0.3,0.8094
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.0,oracle,aci_static,26,900,0.758889,0.7,1.0,0.3,0.8094
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.0,oracle,aci_static,27,900,0.803333,0.7,1.0,0.3,0.8094
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.0,oracle,aci_static,all,22500,0.702933,0.7,1.0,0.3,0.8094
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.01,oracle,aci_oracle,3,900,0.701111,0.7,1.0,0.279778,0.846988
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.01,oracle,aci_oracle,4,900,0.664444,0.7,1.0,0.268922,0.856206
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.01,oracle,aci_oracle,5,900,0.745556,0.7,1.0,0.288944,0.817875
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.01,oracle,aci_oracle,6,900,0.756667,0.7,1.0,0.332833,0.661664
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.01,oracle,aci_oracle,7,900,0.631111,0.7,1.0,0.305289,0.756442
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.01,oracle,aci_oracle,8,900,0.683333,0.7,1.0,0.2763,0.853248
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.01,oracle,aci_oracle,9,900,0.692222,0.7,1.0,0.271022,0.841717
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.01,oracle,aci_oracle,10,900,0.701111,0.7,1.0,0.270156,0.849958
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.01,oracle,aci_oracle,11,900,0.724444,0.7,1.0,0.274467,0.827919
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.01,oracle,aci_oracle,12,900,0.764444,0.7,1.0,0.3249,0.690483
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.01,oracle,aci_oracle,13,900,0.724444,0.7,1.0,0.363978,0.551994
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.01,oracle,aci_oracle,14,900,0.628889,0.7,1.0,0.325611,0.691834
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.01,oracle,aci_oracle,15,900,0.665556,0.7,1.0,0.284333,0.835393
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.01,oracle,aci_oracle,16,900,0.663333,0.7,1.0,0.262578,0.890868
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.01,oracle,aci_oracle,17,900,0.721111,0.7,1.0,0.244122,0.916457
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.01,oracle,aci_oracle,18,900,0.692222,0.7,1.0,0.244656,0.914498
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.01,oracle,aci_oracle,19,900,0.765556,0.7,1.0,0.293811,0.790791
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.01,oracle,aci_oracle,20,900,0.761111,0.7,1.0,0.346467,0.608786
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.01,oracle,aci_oracle,21,900,0.638889,0.7,1.0,0.328789,0.680827
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.01,oracle,aci_oracle,22,900,0.688889,0.7,1.0,0.297211,0.785666
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.01,oracle,aci_oracle,23,900,0.663333,0.7,1.0,0.290044,0.802727
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.01,oracle,aci_oracle,24,900,0.682222,0.7,1.0,0.263267,0.875191
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.01,oracle,aci_oracle,25,900,0.698889,0.7,1.0,0.251789,0.889364
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.01,oracle,aci_oracle,26,900,0.762222,0.7,1.0,0.285644,0.826714
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.01,oracle,aci_oracle,27,900,0.745556,0.7,1.0,0.341,0.635596
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.01,oracle,aci_oracle,all,22500,0.702667,0.7,1.0,0.292636,0.787968
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.01,sensed,aci_sensed,3,900,0.678889,0.7,0.054444,0.30644,0.782539
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.01,sensed,aci_sensed,4,900,0.612222,0.7,0.046667,0.314529,0.74565
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.01,sensed,aci_sensed,5,900,0.67,0.7,0.041111,0.324257,0.699179
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.01,sensed,aci_sensed,6,900,0.741111,0.7,0.041111,0.331811,0.661674
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.01,sensed,aci_sensed,7,900,0.581111,0.7,0.027778,0.33492,0.646779
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.01,sensed,aci_sensed,8,900,0.606667,0.7,0.031111,0.334944,0.647005
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.01,sensed,aci_sensed,9,900,0.623333,0.7,0.011111,0.337008,0.636778
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.01,sensed,aci_sensed,10,900,0.593333,0.7,0.025556,0.340082,0.621805
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.01,sensed,aci_sensed,11,900,0.612222,0.7,0.016667,0.339676,0.624768
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.01,sensed,aci_sensed,12,900,0.707778,0.7,0.025556,0.339871,0.623444
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.01,sensed,aci_sensed,13,900,0.718889,0.7,0.016667,0.341587,0.615779
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.01,sensed,aci_sensed,14,900,0.58,0.7,0.026667,0.342607,0.611629
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.01,sensed,aci_sensed,15,900,0.57,0.7,0.018889,0.344581,0.60309
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.01,sensed,aci_sensed,16,900,0.548889,0.7,0.008889,0.345103,0.600657
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.01,sensed,aci_sensed,17,900,0.567778,0.7,0.017778,0.344841,0.601506
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.01,sensed,aci_sensed,18,900,0.547778,0.7,0.014444,0.344754,0.601732
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.01,sensed,aci_sensed,19,900,0.667778,0.7,0.018889,0.344321,0.603951
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.01,sensed,aci_sensed,20,900,0.728889,0.7,0.015556,0.34397,0.60569
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.01,sensed,aci_sensed,21,900,0.595556,0.7,0.006667,0.343561,0.607492
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.01,sensed,aci_sensed,22,900,0.581111,0.7,0.01,0.344963,0.601227
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.01,sensed,aci_sensed,23,900,0.57,0.7,0.008889,0.347016,0.59284
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.01,sensed,aci_sensed,24,900,0.554444,0.7,0.008889,0.348023,0.588863
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.01,sensed,aci_sensed,25,900,0.54,0.7,0.014444,0.34647,0.595092
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.01,sensed,aci_sensed,26,900,0.647778,0.7,0.013333,0.345886,0.597361
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.01,sensed,aci_sensed,27,900,0.713333,0.7,0.011111,0.346329,0.595449
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.01,sensed,aci_sensed,all,22500,0.622356,0.7,0.021289,0.339102,0.628479
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.05,oracle,aci_oracle,3,900,0.706667,0.7,1.0,0.280444,0.801845
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.05,oracle,aci_oracle,4,900,0.694444,0.7,1.0,0.256667,0.851821
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.05,oracle,aci_oracle,5,900,0.718889,0.7,1.0,0.324056,0.681023
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.05,oracle,aci_oracle,6,900,0.708889,0.7,1.0,0.3975,0.484034
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.05,oracle,aci_oracle,7,900,0.68,0.7,1.0,0.285278,0.785135
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.05,oracle,aci_oracle,8,900,0.702222,0.7,1.0,0.273556,0.800762
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.05,oracle,aci_oracle,9,900,0.7,0.7,1.0,0.2925,0.737959
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.05,oracle,aci_oracle,10,900,0.688889,0.7,1.0,0.290167,0.77643
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.05,oracle,aci_oracle,11,900,0.712222,0.7,1.0,0.295778,0.756364
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.05,oracle,aci_oracle,12,900,0.716667,0.7,1.0,0.385056,0.530448
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.05,oracle,aci_oracle,13,900,0.697778,0.7,1.0,0.408556,0.458118
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.05,oracle,aci_oracle,14,900,0.676667,0.7,1.0,0.284778,0.769237
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.05,oracle,aci_oracle,15,900,0.695556,0.7,1.0,0.267556,0.841825
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.05,oracle,aci_oracle,16,900,0.702222,0.7,1.0,0.2605,0.84626
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.05,oracle,aci_oracle,17,900,0.708889,0.7,1.0,0.274389,0.819696
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.05,oracle,aci_oracle,18,900,0.7,0.7,1.0,0.280833,0.80303
