belief,alpha_target,gamma,feedback,mode,day,n,coverage,target,update_rate,mean_alpha,mean_qhat
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.05,sensed,aci_sensed,18,900,0.562222,0.7,0.017778,0.343144,0.610959
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.05,sensed,aci_sensed,19,900,0.68,0.7,0.013333,0.346622,0.597373
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.05,sensed,aci_sensed,20,900,0.727778,0.7,0.023333,0.350189,0.58335
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.05,sensed,aci_sensed,21,900,0.588889,0.7,0.015556,0.3463,0.599761
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.05,sensed,aci_sensed,22,900,0.581111,0.7,0.017778,0.347894,0.59173
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.05,sensed,aci_sensed,23,900,0.575556,0.7,0.008889,0.350433,0.581708
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.05,sensed,aci_sensed,24,900,0.567778,0.7,0.02,0.348194,0.592188
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.05,sensed,aci_sensed,25,900,0.551111,0.7,0.013333,0.346917,0.596383
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.05,sensed,aci_sensed,26,900,0.642222,0.7,0.013333,0.350589,0.581116
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.05,sensed,aci_sensed,27,900,0.707778,0.7,0.015556,0.350378,0.580859
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.05,sensed,aci_sensed,all,22500,0.6212,0.7,0.025333,0.343282,0.612605
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.1,oracle,aci_oracle,3,900,0.707778,0.7,1.0,0.298222,0.758615
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.1,oracle,aci_oracle,4,900,0.696667,0.7,1.0,0.260333,0.827824
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.1,oracle,aci_oracle,5,900,0.71,0.7,1.0,0.368222,0.571795
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.1,oracle,aci_oracle,6,900,0.703333,0.7,1.0,0.399444,0.490114
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.1,oracle,aci_oracle,7,900,0.69,0.7,1.0,0.301111,0.740525
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.1,oracle,aci_oracle,8,900,0.7,0.7,1.0,0.304222,0.727555
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.1,oracle,aci_oracle,9,900,0.697778,0.7,1.0,0.305222,0.716848
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.1,oracle,aci_oracle,10,900,0.702222,0.7,1.0,0.309778,0.709861
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.1,oracle,aci_oracle,11,900,0.697778,0.7,1.0,0.322667,0.68375
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.1,oracle,aci_oracle,12,900,0.705556,0.7,1.0,0.394667,0.51455
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.1,oracle,aci_oracle,13,900,0.705556,0.7,1.0,0.417333,0.471178
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.1,oracle,aci_oracle,14,900,0.688889,0.7,1.0,0.292333,0.744069
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.1,oracle,aci_oracle,15,900,0.694444,0.7,1.0,0.298333,0.740799
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.1,oracle,aci_oracle,16,900,0.701111,0.7,1.0,0.270778,0.801777
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.1,oracle,aci_oracle,17,900,0.706667,0.7,1.0,0.300444,0.744176
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.1,oracle,aci_oracle,18,900,0.695556,0.7,1.0,0.300667,0.745306
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.1,oracle,aci_oracle,19,900,0.71,0.7,1.0,0.387778,0.534152
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.1,oracle,aci_oracle,20,900,0.702222,0.7,1.0,0.424111,0.454292
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.1,oracle,aci_oracle,21,900,0.687778,0.7,1.0,0.314889,0.702221
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.1,oracle,aci_oracle,22,900,0.71,0.7,1.0,0.307333,0.719659
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.1,oracle,aci_oracle,23,900,0.685556,0.7,1.0,0.288667,0.762514
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.1,oracle,aci_oracle,24,900,0.704444,0.7,1.0,0.265556,0.800611
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.1,oracle,aci_oracle,25,900,0.698889,0.7,1.0,0.276778,0.79513
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.1,oracle,aci_oracle,26,900,0.707778,0.7,1.0,0.343556,0.631171
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.1,oracle,aci_oracle,27,900,0.71,0.7,1.0,0.405444,0.486161
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.1,oracle,aci_oracle,all,22500,0.7008,0.7,1.0,0.326316,0.674986
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.1,sensed,aci_sensed,3,900,0.648889,0.7,0.064444,0.323122,0.700848
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.1,sensed,aci_sensed,4,900,0.611111,0.7,0.043333,0.328244,0.675799
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.1,sensed,aci_sensed,5,900,0.68,0.7,0.041111,0.342122,0.617325
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.1,sensed,aci_sensed,6,900,0.726667,0.7,0.041111,0.342522,0.615886
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.1,sensed,aci_sensed,7,900,0.591111,0.7,0.027778,0.345856,0.603246
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.1,sensed,aci_sensed,8,900,0.615556,0.7,0.04,0.341389,0.621322
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.1,sensed,aci_sensed,9,900,0.607778,0.7,0.023333,0.342922,0.615138
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.1,sensed,aci_sensed,10,900,0.598889,0.7,0.028889,0.348011,0.593611
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.1,sensed,aci_sensed,11,900,0.603333,0.7,0.041111,0.346111,0.60588
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.1,sensed,aci_sensed,12,900,0.712222,0.7,0.041111,0.345522,0.606787
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.1,sensed,aci_sensed,13,900,0.733333,0.7,0.046667,0.3409,0.624145
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.1,sensed,aci_sensed,14,900,0.585556,0.7,0.034444,0.348156,0.593762
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.1,sensed,aci_sensed,15,900,0.574444,0.7,0.037778,0.349944,0.59142
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.1,sensed,aci_sensed,16,900,0.556667,0.7,0.024444,0.347878,0.595573
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.1,sensed,aci_sensed,17,900,0.596667,0.7,0.037778,0.3541,0.569008
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.1,sensed,aci_sensed,18,900,0.561111,0.7,0.021111,0.346989,0.597598
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.1,sensed,aci_sensed,19,900,0.711111,0.7,0.04,0.342067,0.617067
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.1,sensed,aci_sensed,20,900,0.731111,0.7,0.037778,0.352222,0.579278
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.1,sensed,aci_sensed,21,900,0.588889,0.7,0.027778,0.346522,0.599614
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.1,sensed,aci_sensed,22,900,0.597778,0.7,0.032222,0.350144,0.585773
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.1,sensed,aci_sensed,23,900,0.574444,0.7,0.016667,0.350522,0.584937
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.1,sensed,aci_sensed,24,900,0.564444,0.7,0.024444,0.3536,0.571267
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.1,sensed,aci_sensed,25,900,0.578889,0.7,0.032222,0.346011,0.60275
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.1,sensed,aci_sensed,26,900,0.656667,0.7,0.03,0.350011,0.588539
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.1,sensed,aci_sensed,27,900,0.705556,0.7,0.033333,0.349944,0.584637
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.1,sensed,aci_sensed,all,22500,0.628489,0.7,0.034756,0.345393,0.605648
